1-23-2020 16:10	0.73275
1-23-2020 16:15	0.78478
1-23-2020 16:20	0.83597
1-23-2020 16:25	0.88524
1-23-2020 16:30	0.93339
1-23-2020 16:35	0.98121
1-23-2020 16:40	1.0278
1-23-2020 16:45	1.0703
1-23-2020 16:50	1.1096
1-23-2020 16:55	1.146
1-23-2020 17:00	1.1794
1-23-2020 17:05	1.2092
1-23-2020 17:10	1.2371
1-23-2020 17:15	1.2638
1-23-2020 17:20	1.2865
1-23-2020 17:25	1.3049
1-23-2020 17:30	1.3217
1-23-2020 17:35	1.3365
1-23-2020 17:40	1.3476
1-23-2020 17:45	1.3551
1-23-2020 17:50	1.3607
1-23-2020 17:55	1.3645
1-23-2020 18:00	1.3655
1-23-2020 18:05	1.3635
1-23-2020 18:10	1.358
1-23-2020 18:15	1.349
1-23-2020 18:20	1.3368
1-23-2020 18:25	1.3221
1-23-2020 18:30	1.3051
1-23-2020 18:35	1.2848
1-23-2020 18:40	1.2606
1-23-2020 18:45	1.233
1-23-2020 18:50	1.2029
1-23-2020 18:55	1.1701
1-23-2020 19:00	1.1341
1-23-2020 19:05	1.0954
1-23-2020 19:10	1.0549
1-23-2020 19:15	1.0127
1-23-2020 19:20	0.96889
1-23-2020 19:25	0.92322
1-23-2020 19:30	0.87534
1-23-2020 19:35	0.82549
1-23-2020 19:40	0.77472
1-23-2020 19:45	0.72387
1-23-2020 19:50	0.67286
1-23-2020 19:55	0.62119
1-23-2020 20:00	0.5688
1-23-2020 20:05	0.51602
1-23-2020 20:10	0.46299
1-23-2020 20:15	0.40951
1-23-2020 20:20	0.35514
1-23-2020 20:25	0.29979
1-23-2020 20:30	0.24393
1-23-2020 20:35	0.18784
1-23-2020 20:40	0.1312
1-23-2020 20:45	0.073563
1-23-2020 20:50	0.014796
1-23-2020 20:55	-0.044861
1-23-2020 21:00	-0.10503
1-23-2020 21:05	-0.16557
1-23-2020 21:10	-0.2267
1-23-2020 21:15	-0.28851
1-23-2020 21:20	-0.35075
1-23-2020 21:25	-0.41291
1-23-2020 21:30	-0.47461
1-23-2020 21:35	-0.53572
1-23-2020 21:40	-0.59614
1-23-2020 21:45	-0.65558
1-23-2020 21:50	-0.7136
1-23-2020 21:55	-0.77004
1-23-2020 22:00	-0.82496
1-23-2020 22:05	-0.87853
1-23-2020 22:10	-0.93071
1-23-2020 22:15	-0.9813
1-23-2020 22:20	-1.03
1-23-2020 22:25	-1.0769
1-23-2020 22:30	-1.1217
1-23-2020 22:35	-1.1646
1-23-2020 22:40	-1.2056
1-23-2020 22:45	-1.2445
1-23-2020 22:50	-1.2813
1-23-2020 22:55	-1.3162
1-23-2020 23:00	-1.3491
1-23-2020 23:05	-1.3799
1-23-2020 23:10	-1.4083
1-23-2020 23:15	-1.4341
1-23-2020 23:20	-1.4574
1-23-2020 23:25	-1.4781
1-23-2020 23:30	-1.4963
1-23-2020 23:35	-1.512
1-23-2020 23:40	-1.5248
1-23-2020 23:45	-1.5343
1-23-2020 23:50	-1.5405
1-23-2020 23:55	-1.5429
1-24-2020 0:00	-1.5416

