-2.800000000000000000e+01	6.100000000000000000e+01	-6.572627732335324380e-01
-2.788749999999999929e+01	6.100000000000000000e+01	-6.550034644207217704e-01
-2.777499999999999858e+01	6.100000000000000000e+01	-6.527291395390496520e-01
-2.766249999999999787e+01	6.100000000000000000e+01	-6.504149782545839420e-01
-2.754999999999999716e+01	6.100000000000000000e+01	-6.480668188952848352e-01
-2.743749999999999645e+01	6.100000000000000000e+01	-6.456824273606086573e-01
-2.732499999999999574e+01	6.100000000000000000e+01	-6.432357542771686143e-01
-2.721249999999999503e+01	6.100000000000000000e+01	-6.406596976006878608e-01
-2.709999999999999432e+01	6.100000000000000000e+01	-6.380575489155617674e-01
-2.698749999999999361e+01	6.100000000000000000e+01	-6.354368725672473461e-01
-2.687499999999999289e+01	6.100000000000000000e+01	-6.327589693435583529e-01
-2.676249999999999218e+01	6.100000000000000000e+01	-6.300569078107376431e-01
-2.664999999999999147e+01	6.100000000000000000e+01	-6.273356587388575489e-01
-2.653749999999999076e+01	6.100000000000000000e+01	-6.245958475570654311e-01
-2.642499999999999005e+01	6.100000000000000000e+01	-6.218550762172967428e-01
-2.631249999999998934e+01	6.100000000000000000e+01	-6.190946349033620288e-01
-2.619999999999998863e+01	6.100000000000000000e+01	-6.163092665029621386e-01
-2.608749999999998792e+01	6.100000000000000000e+01	-6.134989530070472652e-01
-2.597499999999998721e+01	6.100000000000000000e+01	-6.106608196809626410e-01
-2.586249999999998650e+01	6.100000000000000000e+01	-6.077950368335847120e-01
-2.574999999999998579e+01	6.100000000000000000e+01	-6.048989118398727660e-01
-2.563749999999998508e+01	6.100000000000000000e+01	-6.019716149516137760e-01
-2.552499999999998437e+01	6.100000000000000000e+01	-5.989672617732720861e-01
-2.541249999999998366e+01	6.100000000000000000e+01	-5.959667076797524610e-01
-2.529999999999998295e+01	6.100000000000000000e+01	-5.929601813345491967e-01
-2.518749999999998224e+01	6.100000000000000000e+01	-5.899334792049834020e-01
-2.507499999999998153e+01	6.100000000000000000e+01	-5.868722368516688936e-01
-2.496249999999998082e+01	6.100000000000000000e+01	-5.837853600609116400e-01
-2.484999999999998010e+01	6.100000000000000000e+01	-5.806693589244279474e-01
-2.473749999999997939e+01	6.100000000000000000e+01	-5.775251858472566502e-01
-2.462499999999997868e+01	6.100000000000000000e+01	-5.744070938443394114e-01
-2.451249999999997797e+01	6.100000000000000000e+01	-5.712801224948018675e-01
-2.439999999999997726e+01	6.100000000000000000e+01	-5.681298447383634764e-01
-2.428749999999997655e+01	6.100000000000000000e+01	-5.649555289387611090e-01
-2.417499999999997584e+01	6.100000000000000000e+01	-5.617549927710534519e-01
-2.406249999999997513e+01	6.100000000000000000e+01	-5.585688952145124730e-01
-2.394999999999997442e+01	6.100000000000000000e+01	-5.553775908046434395e-01
-2.383749999999997371e+01	6.100000000000000000e+01	-5.521601782884145715e-01
-2.372499999999997300e+01	6.100000000000000000e+01	-5.489431446287283967e-01
-2.361249999999997229e+01	6.100000000000000000e+01	-5.457215163022731685e-01
-2.349999999999997158e+01	6.100000000000000000e+01	-5.424811979635906223e-01
-2.338749999999997087e+01	6.100000000000000000e+01	-5.392058774901693496e-01
