Time [yyyy/MM/dd HH:mm:ss],ObservationPoint03: water level (waterlevel) at ObservationPoint03_ FlowFM [m]
2020/01/08 19:00:00,0.20029
2020/01/08 19:05:00,0.15871
2020/01/08 19:10:00,0.12005
2020/01/08 19:15:00,0.077639
2020/01/08 19:20:00,0.035222
2020/01/08 19:25:00,-0.0067003
2020/01/08 19:30:00,-0.048683
2020/01/08 19:35:00,-0.091757
2020/01/08 19:40:00,-0.13434
2020/01/08 19:45:00,-0.17617
2020/01/08 19:50:00,-0.21904
2020/01/08 19:55:00,-0.26118
2020/01/08 20:00:00,-0.30262
2020/01/08 20:05:00,-0.34457
2020/01/08 20:10:00,-0.38562
2020/01/08 20:15:00,-0.42613
2020/01/08 20:20:00,-0.46611
2020/01/08 20:25:00,-0.50561
2020/01/08 20:30:00,-0.54198
2020/01/08 20:35:00,-0.58364
2020/01/08 20:40:00,-0.61805
2020/01/08 20:45:00,-0.65487
2020/01/08 20:50:00,-0.69002
2020/01/08 20:55:00,-0.72597
2020/01/08 21:00:00,-0.75634
2020/01/08 21:05:00,-0.78852
2020/01/08 21:10:00,-0.81976
2020/01/08 21:15:00,-0.84852
2020/01/08 21:20:00,-0.87469
2020/01/08 21:25:00,-0.90268
2020/01/08 21:30:00,-0.92719
2020/01/08 21:35:00,-0.95014
2020/01/08 21:40:00,-0.97231
2020/01/08 21:45:00,-0.99296
2020/01/08 21:50:00,-1.0103
2020/01/08 21:55:00,-1.0273
2020/01/08 22:00:00,-1.0432
2020/01/08 22:05:00,-1.0558
2020/01/08 22:10:00,-1.0665
2020/01/08 22:15:00,-1.0769
2020/01/08 22:20:00,-1.0847
2020/01/08 22:25:00,-1.0901
2020/01/08 22:30:00,-1.0944
2020/01/08 22:35:00,-1.0969
2020/01/08 22:40:00,-1.0967
2020/01/08 22:45:00,-1.0948
2020/01/08 22:50:00,-1.0919
2020/01/08 22:55:00,-1.0862
2020/01/08 23:00:00,-1.0785
2020/01/08 23:05:00,-1.0695
2020/01/08 23:10:00,-1.0585
2020/01/08 23:15:00,-1.0451
2020/01/08 23:20:00,-1.0302
2020/01/08 23:25:00,-1.0138
2020/01/08 23:30:00,-0.99512
2020/01/08 23:35:00,-0.97456
2020/01/08 23:40:00,-0.95277
2020/01/08 23:45:00,-0.92895
2020/01/08 23:50:00,-0.90322
2020/01/08 23:55:00,-0.87628
2020/01/09 00:00:00,-0.84766
2020/01/09 00:05:00,-0.81703
2020/01/09 00:10:00,-0.78621
2020/01/09 00:15:00,-0.75243
2020/01/09 00:20:00,-0.71764
2020/01/09 00:25:00,-0.68194
2020/01/09 00:30:00,-0.64369
2020/01/09 00:35:00,-0.60474
2020/01/09 00:40:00,-0.56693
2020/01/09 00:45:00,-0.52558
2020/01/09 00:50:00,-0.48284
2020/01/09 00:55:00,-0.44038
2020/01/09 01:00:00,-0.39679
2020/01/09 01:05:00,-0.35242
2020/01/09 01:10:00,-0.30769
2020/01/09 01:15:00,-0.26123
2020/01/09 01:20:00,-0.2153
2020/01/09 01:25:00,-0.16855
2020/01/09 01:30:00,-0.12079
2020/01/09 01:35:00,-0.073013
2020/01/09 01:40:00,-0.025698
2020/01/09 01:45:00,0.022845
2020/01/09 01:50:00,0.071326
2020/01/09 01:55:00,0.119
2020/01/09 02:00:00,0.16719
2020/01/09 02:05:00,0.2165
2020/01/09 02:10:00,0.25988
2020/01/09 02:15:00,0.31304
2020/01/09 02:20:00,0.35743
2020/01/09 02:25:00,0.40514
2020/01/09 02:30:00,0.4509
2020/01/09 02:35:00,0.49784
2020/01/09 02:40:00,0.53985
2020/01/09 02:45:00,0.58737
2020/01/09 02:50:00,0.62695
2020/01/09 02:55:00,0.6676
2020/01/09 03:00:00,0.7136
2020/01/09 03:05:00,0.75077
2020/01/09 03:10:00,0.78926
2020/01/09 03:15:00,0.8282
2020/01/09 03:20:00,0.86465
2020/01/09 03:25:00,0.89898
2020/01/09 03:30:00,0.92944
2020/01/09 03:35:00,0.96593
2020/01/09 03:40:00,0.99655
2020/01/09 03:45:00,1.0223
2020/01/09 03:50:00,1.0508
2020/01/09 03:55:00,1.0782
2020/01/09 04:00:00,1.1006
2020/01/09 04:05:00,1.1228
2020/01/09 04:10:00,1.1434
2020/01/09 04:15:00,1.1625
2020/01/09 04:20:00,1.1782
2020/01/09 04:25:00,1.1929
2020/01/09 04:30:00,1.2064
2020/01/09 04:35:00,1.2171
2020/01/09 04:40:00,1.2253
2020/01/09 04:45:00,1.2328
2020/01/09 04:50:00,1.2378
2020/01/09 04:55:00,1.2401
2020/01/09 05:00:00,1.241
2020/01/09 05:05:00,1.2404
2020/01/09 05:10:00,1.2369
2020/01/09 05:15:00,1.2315
2020/01/09 05:20:00,1.2245
2020/01/09 05:25:00,1.2156
2020/01/09 05:30:00,1.204
2020/01/09 05:35:00,1.191
2020/01/09 05:40:00,1.1762
2020/01/09 05:45:00,1.1592
2020/01/09 05:50:00,1.1401
2020/01/09 05:55:00,1.1197
2020/01/09 06:00:00,1.0974
2020/01/09 06:05:00,1.0729
2020/01/09 06:10:00,1.047
2020/01/09 06:15:00,1.0196
2020/01/09 06:20:00,0.99021
2020/01/09 06:25:00,0.95923
2020/01/09 06:30:00,0.92702
2020/01/09 06:35:00,0.89325
2020/01/09 06:40:00,0.85784
2020/01/09 06:45:00,0.81955
2020/01/09 06:50:00,0.78456
2020/01/09 06:55:00,0.74558
2020/01/09 07:00:00,0.70075
2020/01/09 07:05:00,0.66511
2020/01/09 07:10:00,0.62118
2020/01/09 07:15:00,0.57605
2020/01/09 07:20:00,0.53361
2020/01/09 07:25:00,0.48829
2020/01/09 07:30:00,0.442
2020/01/09 07:35:00,0.39732
2020/01/09 07:40:00,0.34927
2020/01/09 07:45:00,0.30287
2020/01/09 07:50:00,0.25483
2020/01/09 07:55:00,0.20715
2020/01/09 08:00:00,0.15914
2020/01/09 08:05:00,0.11085
2020/01/09 08:10:00,0.062411
2020/01/09 08:15:00,0.014791
2020/01/09 08:20:00,-0.033593
2020/01/09 08:25:00,-0.08128
2020/01/09 08:30:00,-0.12862
2020/01/09 08:35:00,-0.17278
2020/01/09 08:40:00,-0.22575
2020/01/09 08:45:00,-0.26911
2020/01/09 08:50:00,-0.31184
2020/01/09 08:55:00,-0.36006
2020/01/09 09:00:00,-0.40458
2020/01/09 09:05:00,-0.44646
2020/01/09 09:10:00,-0.48919
2020/01/09 09:15:00,-0.52801
2020/01/09 09:20:00,-0.56948
2020/01/09 09:25:00,-0.60725
2020/01/09 09:30:00,-0.64821
2020/01/09 09:35:00,-0.67927
2020/01/09 09:40:00,-0.71764
2020/01/09 09:45:00,-0.75325
2020/01/09 09:50:00,-0.78419
2020/01/09 09:55:00,-0.81374
2020/01/09 10:00:00,-0.8446
2020/01/09 10:05:00,-0.87173
2020/01/09 10:10:00,-0.89395
2020/01/09 10:15:00,-0.91903
2020/01/09 10:20:00,-0.94102
2020/01/09 10:25:00,-0.96191
2020/01/09 10:30:00,-0.97918
2020/01/09 10:35:00,-0.99724
2020/01/09 10:40:00,-1.0114
2020/01/09 10:45:00,-1.0231
2020/01/09 10:50:00,-1.0343
2020/01/09 10:55:00,-1.0437
2020/01/09 11:00:00,-1.0497
2020/01/09 11:05:00,-1.0546
2020/01/09 11:10:00,-1.0579
2020/01/09 11:15:00,-1.0588
2020/01/09 11:20:00,-1.057
2020/01/09 11:25:00,-1.0543
2020/01/09 11:30:00,-1.0494
2020/01/09 11:35:00,-1.0417
2020/01/09 11:40:00,-1.0328
2020/01/09 11:45:00,-1.0221
2020/01/09 11:50:00,-1.0089
2020/01/09 11:55:00,-0.99383
2020/01/09 12:00:00,-0.97747
2020/01/09 12:05:00,-0.95886
2020/01/09 12:10:00,-0.93826
2020/01/09 12:15:00,-0.9162
2020/01/09 12:20:00,-0.89261
2020/01/09 12:25:00,-0.86684
2020/01/09 12:30:00,-0.83981
2020/01/09 12:35:00,-0.80945
2020/01/09 12:40:00,-0.78135
2020/01/09 12:45:00,-0.74911
2020/01/09 12:50:00,-0.71472
2020/01/09 12:55:00,-0.68083
2020/01/09 13:00:00,-0.64633
2020/01/09 13:05:00,-0.60573
2020/01/09 13:10:00,-0.57064
2020/01/09 13:15:00,-0.53074
2020/01/09 13:20:00,-0.49117
2020/01/09 13:25:00,-0.44923
2020/01/09 13:30:00,-0.40834
2020/01/09 13:35:00,-0.36558
2020/01/09 13:40:00,-0.32266
2020/01/09 13:45:00,-0.27805
2020/01/09 13:50:00,-0.23472
2020/01/09 13:55:00,-0.18913
2020/01/09 14:00:00,-0.14415
2020/01/09 14:05:00,-0.098271
2020/01/09 14:10:00,-0.053273
2020/01/09 14:15:00,-0.007427
2020/01/09 14:20:00,0.03869
2020/01/09 14:25:00,0.083614
2020/01/09 14:30:00,0.12937
2020/01/09 14:35:00,0.17456
2020/01/09 14:40:00,0.22184
2020/01/09 14:45:00,0.26236
2020/01/09 14:50:00,0.30636
2020/01/09 14:55:00,0.35409
2020/01/09 15:00:00,0.3929
2020/01/09 15:05:00,0.43402
2020/01/09 15:10:00,0.47883
2020/01/09 15:15:00,0.517
2020/01/09 15:20:00,0.55636
2020/01/09 15:25:00,0.59351
2020/01/09 15:30:00,0.63061
2020/01/09 15:35:00,0.6672
2020/01/09 15:40:00,0.70087
2020/01/09 15:45:00,0.73362
2020/01/09 15:50:00,0.76594
2020/01/09 15:55:00,0.79562
2020/01/09 16:00:00,0.82443
2020/01/09 16:05:00,0.85189
2020/01/09 16:10:00,0.87687
2020/01/09 16:15:00,0.89915
2020/01/09 16:20:00,0.92471
2020/01/09 16:25:00,0.94236
2020/01/09 16:30:00,0.96043
2020/01/09 16:35:00,0.97869
2020/01/09 16:40:00,0.99167
2020/01/09 16:45:00,1.0048
2020/01/09 16:50:00,1.016
2020/01/09 16:55:00,1.0244
2020/01/09 17:00:00,1.0318
2020/01/09 17:05:00,1.036
2020/01/09 17:10:00,1.0389
2020/01/09 17:15:00,1.0402
2020/01/09 17:20:00,1.0382
2020/01/09 17:25:00,1.0351
2020/01/09 17:30:00,1.0302
2020/01/09 17:35:00,1.0224
2020/01/09 17:40:00,1.013
2020/01/09 17:45:00,1.0019
2020/01/09 17:50:00,0.98823
2020/01/09 17:55:00,0.97345
2020/01/09 18:00:00,0.9557
2020/01/09 18:05:00,0.93679
2020/01/09 18:10:00,0.91578
2020/01/09 18:15:00,0.89268
2020/01/09 18:20:00,0.8682
2020/01/09 18:25:00,0.84186
2020/01/09 18:30:00,0.8133
2020/01/09 18:35:00,0.78252
2020/01/09 18:40:00,0.75345
2020/01/09 18:45:00,0.71966
2020/01/09 18:50:00,0.68375
2020/01/09 18:55:00,0.64952
2020/01/09 19:00:00,0.61171
2020/01/09 19:05:00,0.57266
2020/01/09 19:10:00,0.53293
2020/01/09 19:15:00,0.49213
2020/01/09 19:20:00,0.4497
2020/01/09 19:25:00,0.40671
2020/01/09 19:30:00,0.36244
2020/01/09 19:35:00,0.31766
2020/01/09 19:40:00,0.27145
2020/01/09 19:45:00,0.22509
2020/01/09 19:50:00,0.17811
2020/01/09 19:55:00,0.13025
2020/01/09 20:00:00,0.081945
2020/01/09 20:05:00,0.033909
2020/01/09 20:10:00,-0.014989
2020/01/09 20:15:00,-0.06399
2020/01/09 20:20:00,-0.11283
2020/01/09 20:25:00,-0.16181
2020/01/09 20:30:00,-0.21093
2020/01/09 20:35:00,-0.25967
2020/01/09 20:40:00,-0.30802
2020/01/09 20:45:00,-0.35625
2020/01/09 20:50:00,-0.40403
2020/01/09 20:55:00,-0.45104
2020/01/09 21:00:00,-0.49766
2020/01/09 21:05:00,-0.54361
2020/01/09 21:10:00,-0.58856
2020/01/09 21:15:00,-0.63275
2020/01/09 21:20:00,-0.6761
2020/01/09 21:25:00,-0.71836
2020/01/09 21:30:00,-0.7593
2020/01/09 21:35:00,-0.79929
2020/01/09 21:40:00,-0.83797
2020/01/09 21:45:00,-0.87517
2020/01/09 21:50:00,-0.91098
2020/01/09 21:55:00,-0.94537
2020/01/09 22:00:00,-0.97816
2020/01/09 22:05:00,-1.0094
2020/01/09 22:10:00,-1.0389
2020/01/09 22:15:00,-1.0667
2020/01/09 22:20:00,-1.0926
2020/01/09 22:25:00,-1.1168
2020/01/09 22:30:00,-1.1391
2020/01/09 22:35:00,-1.1594
2020/01/09 22:40:00,-1.1778
2020/01/09 22:45:00,-1.1941
2020/01/09 22:50:00,-1.2074
2020/01/09 22:55:00,-1.2212
2020/01/09 23:00:00,-1.2304
2020/01/09 23:05:00,-1.2389
2020/01/09 23:10:00,-1.2445
2020/01/09 23:15:00,-1.2485
2020/01/09 23:20:00,-1.2491
2020/01/09 23:25:00,-1.2488
2020/01/09 23:30:00,-1.2459
2020/01/09 23:35:00,-1.2404
2020/01/09 23:40:00,-1.2329
2020/01/09 23:45:00,-1.2236
2020/01/09 23:50:00,-1.2119
2020/01/09 23:55:00,-1.1977
2020/01/10 00:00:00,-1.1818
2020/01/10 00:05:00,-1.1637
2020/01/10 00:10:00,-1.1432
2020/01/10 00:15:00,-1.1208
2020/01/10 00:20:00,-1.0967
2020/01/10 00:25:00,-1.0701
2020/01/10 00:30:00,-1.0417
2020/01/10 00:35:00,-1.0116
2020/01/10 00:40:00,-0.97949
2020/01/10 00:45:00,-0.9455
2020/01/10 00:50:00,-0.90966
2020/01/10 00:55:00,-0.87239
2020/01/10 01:00:00,-0.83348
2020/01/10 01:05:00,-0.79014
2020/01/10 01:10:00,-0.75202
2020/01/10 01:15:00,-0.70646
2020/01/10 01:20:00,-0.66088
2020/01/10 01:25:00,-0.61517
2020/01/10 01:30:00,-0.56856
2020/01/10 01:35:00,-0.51988
2020/01/10 01:40:00,-0.47113
2020/01/10 01:45:00,-0.4198
2020/01/10 01:50:00,-0.36771
2020/01/10 01:55:00,-0.3151
2020/01/10 02:00:00,-0.26281
2020/01/10 02:05:00,-0.20954
2020/01/10 02:10:00,-0.15552
2020/01/10 02:15:00,-0.10081
2020/01/10 02:20:00,-0.046162
2020/01/10 02:25:00,0.0085554
2020/01/10 02:30:00,0.064476
2020/01/10 02:35:00,0.11904
2020/01/10 02:40:00,0.174
2020/01/10 02:45:00,0.23283
2020/01/10 02:50:00,0.28216
2020/01/10 02:55:00,0.33838
2020/01/10 03:00:00,0.39577
2020/01/10 03:05:00,0.44729
2020/01/10 03:10:00,0.49897
2020/01/10 03:15:00,0.55284
2020/01/10 03:20:00,0.60478
2020/01/10 03:25:00,0.65731
2020/01/10 03:30:00,0.70108
2020/01/10 03:35:00,0.75345
2020/01/10 03:40:00,0.80777
2020/01/10 03:45:00,0.83678
2020/01/10 03:50:00,0.89203
2020/01/10 03:55:00,0.93943
2020/01/10 04:00:00,0.97065
2020/01/10 04:05:00,1.0194
2020/01/10 04:10:00,1.0563
2020/01/10 04:15:00,1.093
2020/01/10 04:20:00,1.128
2020/01/10 04:25:00,1.1633
2020/01/10 04:30:00,1.1928
2020/01/10 04:35:00,1.2253
2020/01/10 04:40:00,1.2514
2020/01/10 04:45:00,1.2784
2020/01/10 04:50:00,1.3018
2020/01/10 04:55:00,1.3237
2020/01/10 05:00:00,1.3433
2020/01/10 05:05:00,1.3612
2020/01/10 05:10:00,1.3757
2020/01/10 05:15:00,1.3893
2020/01/10 05:20:00,1.4001
2020/01/10 05:25:00,1.4083
2020/01/10 05:30:00,1.4145
2020/01/10 05:35:00,1.4187
2020/01/10 05:40:00,1.42
2020/01/10 05:45:00,1.4193
2020/01/10 05:50:00,1.4165
2020/01/10 05:55:00,1.4111
2020/01/10 06:00:00,1.4034
2020/01/10 06:05:00,1.3935
2020/01/10 06:10:00,1.3814
2020/01/10 06:15:00,1.3669
2020/01/10 06:20:00,1.3502
2020/01/10 06:25:00,1.3314
2020/01/10 06:30:00,1.3105
2020/01/10 06:35:00,1.2872
2020/01/10 06:40:00,1.2621
2020/01/10 06:45:00,1.2349
2020/01/10 06:50:00,1.2053
2020/01/10 06:55:00,1.1754
2020/01/10 07:00:00,1.1411
2020/01/10 07:05:00,1.1062
2020/01/10 07:10:00,1.0702
2020/01/10 07:15:00,1.0316
2020/01/10 07:20:00,0.99157
2020/01/10 07:25:00,0.94983
2020/01/10 07:30:00,0.90693
2020/01/10 07:35:00,0.86266
2020/01/10 07:40:00,0.81647
2020/01/10 07:45:00,0.76892
2020/01/10 07:50:00,0.72229
2020/01/10 07:55:00,0.67207
2020/01/10 08:00:00,0.61973
2020/01/10 08:05:00,0.57245
2020/01/10 08:10:00,0.51853
2020/01/10 08:15:00,0.46516
2020/01/10 08:20:00,0.41248
2020/01/10 08:25:00,0.35847
2020/01/10 08:30:00,0.30311
2020/01/10 08:35:00,0.24917
2020/01/10 08:40:00,0.19353
2020/01/10 08:45:00,0.1387
2020/01/10 08:50:00,0.082952
2020/01/10 08:55:00,0.028205
2020/01/10 09:00:00,-0.027042
2020/01/10 09:05:00,-0.082113
2020/01/10 09:10:00,-0.13658
2020/01/10 09:15:00,-0.19039
2020/01/10 09:20:00,-0.24466
2020/01/10 09:25:00,-0.29735
2020/01/10 09:30:00,-0.34956
2020/01/10 09:35:00,-0.40129
2020/01/10 09:40:00,-0.45203
2020/01/10 09:45:00,-0.50149
2020/01/10 09:50:00,-0.55024
2020/01/10 09:55:00,-0.59783
2020/01/10 10:00:00,-0.644
2020/01/10 10:05:00,-0.68894
2020/01/10 10:10:00,-0.72991
2020/01/10 10:15:00,-0.77778
2020/01/10 10:20:00,-0.81635
2020/01/10 10:25:00,-0.85336
2020/01/10 10:30:00,-0.89302
2020/01/10 10:35:00,-0.93067
2020/01/10 10:40:00,-0.9595
2020/01/10 10:45:00,-0.993
2020/01/10 10:50:00,-1.0239
2020/01/10 10:55:00,-1.0521
2020/01/10 11:00:00,-1.077
2020/01/10 11:05:00,-1.1023
2020/01/10 11:10:00,-1.1227
2020/01/10 11:15:00,-1.1431
2020/01/10 11:20:00,-1.16
2020/01/10 11:25:00,-1.176
2020/01/10 11:30:00,-1.1893
2020/01/10 11:35:00,-1.1998
2020/01/10 11:40:00,-1.2087
2020/01/10 11:45:00,-1.2148
2020/01/10 11:50:00,-1.2194
2020/01/10 11:55:00,-1.2207
2020/01/10 12:00:00,-1.2203
2020/01/10 12:05:00,-1.2177
2020/01/10 12:10:00,-1.2127
2020/01/10 12:15:00,-1.2052
2020/01/10 12:20:00,-1.196
2020/01/10 12:25:00,-1.1843
2020/01/10 12:30:00,-1.1702
2020/01/10 12:35:00,-1.1541
2020/01/10 12:40:00,-1.136
2020/01/10 12:45:00,-1.1156
2020/01/10 12:50:00,-1.0931
2020/01/10 12:55:00,-1.0687
2020/01/10 13:00:00,-1.0424
2020/01/10 13:05:00,-1.014
2020/01/10 13:10:00,-0.98377
2020/01/10 13:15:00,-0.95194
2020/01/10 13:20:00,-0.91798
2020/01/10 13:25:00,-0.88248
2020/01/10 13:30:00,-0.84565
2020/01/10 13:35:00,-0.80724
2020/01/10 13:40:00,-0.76937
2020/01/10 13:45:00,-0.72549
2020/01/10 13:50:00,-0.68356
2020/01/10 13:55:00,-0.63798
2020/01/10 14:00:00,-0.59378
2020/01/10 14:05:00,-0.54579
2020/01/10 14:10:00,-0.50089
2020/01/10 14:15:00,-0.45143
2020/01/10 14:20:00,-0.40265
2020/01/10 14:25:00,-0.35143
2020/01/10 14:30:00,-0.30276
2020/01/10 14:35:00,-0.25228
2020/01/10 14:40:00,-0.20007
2020/01/10 14:45:00,-0.1492
2020/01/10 14:50:00,-0.097739
2020/01/10 14:55:00,-0.045222
2020/01/10 15:00:00,0.0064124
2020/01/10 15:05:00,0.058129
2020/01/10 15:10:00,0.10962
2020/01/10 15:15:00,0.16127
2020/01/10 15:20:00,0.21297
2020/01/10 15:25:00,0.26031
2020/01/10 15:30:00,0.31528
2020/01/10 15:35:00,0.35741
2020/01/10 15:40:00,0.41787
2020/01/10 15:45:00,0.46105
2020/01/10 15:50:00,0.50221
2020/01/10 15:55:00,0.55304
2020/01/10 16:00:00,0.59794
2020/01/10 16:05:00,0.63864
2020/01/10 16:10:00,0.68444
2020/01/10 16:15:00,0.72391
2020/01/10 16:20:00,0.7632
2020/01/10 16:25:00,0.80182
2020/01/10 16:30:00,0.83827
2020/01/10 16:35:00,0.87223
2020/01/10 16:40:00,0.90841
2020/01/10 16:45:00,0.93435
2020/01/10 16:50:00,0.96825
2020/01/10 16:55:00,0.99539
2020/01/10 17:00:00,1.0198
2020/01/10 17:05:00,1.0443
2020/01/10 17:10:00,1.0669
2020/01/10 17:15:00,1.0847
2020/01/10 17:20:00,1.104
2020/01/10 17:25:00,1.1183
2020/01/10 17:30:00,1.1318
2020/01/10 17:35:00,1.1431
2020/01/10 17:40:00,1.1517
2020/01/10 17:45:00,1.1578
2020/01/10 17:50:00,1.1627
2020/01/10 17:55:00,1.1642
2020/01/10 18:00:00,1.164
2020/01/10 18:05:00,1.1614
2020/01/10 18:10:00,1.1566
2020/01/10 18:15:00,1.1493
2020/01/10 18:20:00,1.1399
2020/01/10 18:25:00,1.1284
2020/01/10 18:30:00,1.1143
2020/01/10 18:35:00,1.0981
2020/01/10 18:40:00,1.0795
2020/01/10 18:45:00,1.0597
2020/01/10 18:50:00,1.0366
2020/01/10 18:55:00,1.0119
2020/01/10 19:00:00,0.98549
2020/01/10 19:05:00,0.95658
2020/01/10 19:10:00,0.92585
2020/01/10 19:15:00,0.89366
2020/01/10 19:20:00,0.85895
2020/01/10 19:25:00,0.82267
2020/01/10 19:30:00,0.78549
2020/01/10 19:35:00,0.7452
2020/01/10 19:40:00,0.70424
2020/01/10 19:45:00,0.66182
2020/01/10 19:50:00,0.61844
2020/01/10 19:55:00,0.57278
2020/01/10 20:00:00,0.52576
2020/01/10 20:05:00,0.47787
2020/01/10 20:10:00,0.42962
2020/01/10 20:15:00,0.37868
2020/01/10 20:20:00,0.32904
2020/01/10 20:25:00,0.27666
2020/01/10 20:30:00,0.22387
2020/01/10 20:35:00,0.17152
2020/01/10 20:40:00,0.1184
2020/01/10 20:45:00,0.063773
2020/01/10 20:50:00,0.010459
2020/01/10 20:55:00,-0.044571
2020/01/10 21:00:00,-0.098907
2020/01/10 21:05:00,-0.15366
2020/01/10 21:10:00,-0.20808
2020/01/10 21:15:00,-0.26303
2020/01/10 21:20:00,-0.31684
2020/01/10 21:25:00,-0.37014
2020/01/10 21:30:00,-0.42477
2020/01/10 21:35:00,-0.47643
2020/01/10 21:40:00,-0.52866
2020/01/10 21:45:00,-0.58021
2020/01/10 21:50:00,-0.63119
2020/01/10 21:55:00,-0.68
2020/01/10 22:00:00,-0.72873
2020/01/10 22:05:00,-0.77638
2020/01/10 22:10:00,-0.82238
2020/01/10 22:15:00,-0.86616
2020/01/10 22:20:00,-0.91006
2020/01/10 22:25:00,-0.95224
2020/01/10 22:30:00,-0.99258
2020/01/10 22:35:00,-1.0317
2020/01/10 22:40:00,-1.0694
2020/01/10 22:45:00,-1.1047
2020/01/10 22:50:00,-1.1374
2020/01/10 22:55:00,-1.169
2020/01/10 23:00:00,-1.1991
2020/01/10 23:05:00,-1.2251
2020/01/10 23:10:00,-1.2516
2020/01/10 23:15:00,-1.2749
2020/01/10 23:20:00,-1.2954
2020/01/10 23:25:00,-1.3147
2020/01/10 23:30:00,-1.3312
2020/01/10 23:35:00,-1.3453
2020/01/10 23:40:00,-1.3569
2020/01/10 23:45:00,-1.367
2020/01/10 23:50:00,-1.3739
2020/01/10 23:55:00,-1.3778
2020/01/11 00:00:00,-1.3807
2020/01/11 00:05:00,-1.3807
2020/01/11 00:10:00,-1.3778
2020/01/11 00:15:00,-1.3725
2020/01/11 00:20:00,-1.3656
2020/01/11 00:25:00,-1.3555
2020/01/11 00:30:00,-1.3428
2020/01/11 00:35:00,-1.3284
2020/01/11 00:40:00,-1.3113
2020/01/11 00:45:00,-1.2915
2020/01/11 00:50:00,-1.2697
2020/01/11 00:55:00,-1.2458
2020/01/11 01:00:00,-1.2192
2020/01/11 01:05:00,-1.1904
2020/01/11 01:10:00,-1.1599
2020/01/11 01:15:00,-1.1267
2020/01/11 01:20:00,-1.0916
2020/01/11 01:25:00,-1.0546
2020/01/11 01:30:00,-1.0158
2020/01/11 01:35:00,-0.97463
2020/01/11 01:40:00,-0.93196
2020/01/11 01:45:00,-0.88751
2020/01/11 01:50:00,-0.84135
2020/01/11 01:55:00,-0.79368
2020/01/11 02:00:00,-0.74736
2020/01/11 02:05:00,-0.69289
2020/01/11 02:10:00,-0.64189
2020/01/11 02:15:00,-0.5872
2020/01/11 02:20:00,-0.5333
2020/01/11 02:25:00,-0.47661
2020/01/11 02:30:00,-0.42173
2020/01/11 02:35:00,-0.36234
2020/01/11 02:40:00,-0.30492
2020/01/11 02:45:00,-0.24386
2020/01/11 02:50:00,-0.18885
2020/01/11 02:55:00,-0.12182
2020/01/11 03:00:00,-0.066133
2020/01/11 03:05:00,-0.0056876
2020/01/11 03:10:00,0.057885
2020/01/11 03:15:00,0.11392
2020/01/11 03:20:00,0.18124
2020/01/11 03:25:00,0.24241
2020/01/11 03:30:00,0.29433
2020/01/11 03:35:00,0.35732
2020/01/11 03:40:00,0.43196
2020/01/11 03:45:00,0.47685
2020/01/11 03:50:00,0.53069
2020/01/11 03:55:00,0.59952
2020/01/11 04:00:00,0.65284
2020/01/11 04:05:00,0.70462
2020/01/11 04:10:00,0.76568
2020/01/11 04:15:00,0.81939
2020/01/11 04:20:00,0.87095
2020/01/11 04:25:00,0.91557
2020/01/11 04:30:00,0.97018
2020/01/11 04:35:00,1.0219
2020/01/11 04:40:00,1.061
2020/01/11 04:45:00,1.1125
2020/01/11 04:50:00,1.1534
2020/01/11 04:55:00,1.1937
2020/01/11 05:00:00,1.2355
2020/01/11 05:05:00,1.2725
2020/01/11 05:10:00,1.3061
2020/01/11 05:15:00,1.3407
2020/01/11 05:20:00,1.3713
2020/01/11 05:25:00,1.4007
2020/01/11 05:30:00,1.4271
2020/01/11 05:35:00,1.4515
2020/01/11 05:40:00,1.4733
2020/01/11 05:45:00,1.4933
2020/01/11 05:50:00,1.51
2020/01/11 05:55:00,1.525
2020/01/11 06:00:00,1.5371
2020/01/11 06:05:00,1.5468
2020/01/11 06:10:00,1.5539
2020/01/11 06:15:00,1.5586
2020/01/11 06:20:00,1.5606
2020/01/11 06:25:00,1.5602
2020/01/11 06:30:00,1.5571
2020/01/11 06:35:00,1.5516
2020/01/11 06:40:00,1.5435
2020/01/11 06:45:00,1.5328
2020/01/11 06:50:00,1.5197
2020/01/11 06:55:00,1.5041
2020/01/11 07:00:00,1.4864
2020/01/11 07:05:00,1.4651
2020/01/11 07:10:00,1.4428
2020/01/11 07:15:00,1.4177
2020/01/11 07:20:00,1.3899
2020/01/11 07:25:00,1.3602
2020/01/11 07:30:00,1.3283
2020/01/11 07:35:00,1.2941
2020/01/11 07:40:00,1.2581
2020/01/11 07:45:00,1.2195
2020/01/11 07:50:00,1.1804
2020/01/11 07:55:00,1.1373
2020/01/11 08:00:00,1.0934
2020/01/11 08:05:00,1.0483
2020/01/11 08:10:00,1.001
2020/01/11 08:15:00,0.95201
2020/01/11 08:20:00,0.90156
2020/01/11 08:25:00,0.8499
2020/01/11 08:30:00,0.79662
2020/01/11 08:35:00,0.74285
2020/01/11 08:40:00,0.68643
2020/01/11 08:45:00,0.63178
2020/01/11 08:50:00,0.57403
2020/01/11 08:55:00,0.51533
2020/01/11 09:00:00,0.45667
2020/01/11 09:05:00,0.39709
2020/01/11 09:10:00,0.33725
2020/01/11 09:15:00,0.27705
2020/01/11 09:20:00,0.21564
2020/01/11 09:25:00,0.1552
2020/01/11 09:30:00,0.094348
2020/01/11 09:35:00,0.033394
2020/01/11 09:40:00,-0.027435
2020/01/11 09:45:00,-0.087776
2020/01/11 09:50:00,-0.14799
