Time [yyyy/MM/dd HH:mm:ss],Kleppsbakki: water level (waterlevel) at Kleppsbakki_ FlowFM [m]
2019/12/01 00:00:00,0
2019/12/01 00:05:00,5.8393E-68
2019/12/01 00:10:00,5.8702E-58
2019/12/01 00:15:00,1.8104E-50
2019/12/01 00:20:00,4.0226E-44
2019/12/01 00:25:00,1.477E-38
2019/12/01 00:30:00,1.3386E-33
2019/12/01 00:35:00,3.7895E-29
2019/12/01 00:40:00,3.903E-25
2019/12/01 00:45:00,1.6236E-21
2019/12/01 00:50:00,2.936E-18
2019/12/01 00:55:00,2.4306E-15
2019/12/01 01:00:00,9.5407E-13
2019/12/01 01:05:00,1.8131E-10
2019/12/01 01:10:00,1.6792E-08
2019/12/01 01:15:00,7.4925E-07
2019/12/01 01:20:00,1.5355E-05
2019/12/01 01:25:00,0.00012008
2019/12/01 01:30:00,-0.00012454
2019/12/01 01:35:00,-0.0067291
2019/12/01 01:40:00,-0.03979
2019/12/01 01:45:00,-0.12401
2019/12/01 01:50:00,-0.2685
2019/12/01 01:55:00,-0.46912
2019/12/01 02:00:00,-0.70905
2019/12/01 02:05:00,-0.96445
2019/12/01 02:10:00,-1.2223
2019/12/01 02:15:00,-1.4858
2019/12/01 02:20:00,-1.7579
2019/12/01 02:25:00,-2.0303
2019/12/01 02:30:00,-2.2911
2019/12/01 02:35:00,-2.5236
2019/12/01 02:40:00,-2.6939
2019/12/01 02:45:00,-2.7417
2019/12/01 02:50:00,-2.5961
2019/12/01 02:55:00,-2.3611
2019/12/01 03:00:00,-2.2635
2019/12/01 03:05:00,-2.2777
2019/12/01 03:10:00,-2.227
2019/12/01 03:15:00,-2.1016
2019/12/01 03:20:00,-1.9817
2019/12/01 03:25:00,-1.8774
2019/12/01 03:30:00,-1.7147
2019/12/01 03:35:00,-1.5117
2019/12/01 03:40:00,-1.378
2019/12/01 03:45:00,-1.2199
2019/12/01 03:50:00,-0.98006
2019/12/01 03:55:00,-0.69006
2019/12/01 04:00:00,-0.41167
2019/12/01 04:05:00,-0.17269
2019/12/01 04:10:00,0.039922
2019/12/01 04:15:00,0.1801
2019/12/01 04:20:00,0.19667
2019/12/01 04:25:00,0.18543
2019/12/01 04:30:00,0.10079
2019/12/01 04:35:00,0.022242
2019/12/01 04:40:00,0.024109
2019/12/01 04:45:00,0.0069005
2019/12/01 04:50:00,-0.057081
2019/12/01 04:55:00,-0.12133
2019/12/01 05:00:00,-0.17416
2019/12/01 05:05:00,-0.20847
2019/12/01 05:10:00,-0.20994
2019/12/01 05:15:00,-0.16577
2019/12/01 05:20:00,-0.11341
2019/12/01 05:25:00,-0.062153
2019/12/01 05:30:00,-0.021916
2019/12/01 05:35:00,-0.029834
2019/12/01 05:40:00,-0.09264
2019/12/01 05:45:00,-0.16003
2019/12/01 05:50:00,-0.22345
2019/12/01 05:55:00,-0.26417
2019/12/01 06:00:00,-0.24999
2019/12/01 06:05:00,-0.19576
2019/12/01 06:10:00,-0.1503
2019/12/01 06:15:00,-0.11526
2019/12/01 06:20:00,-0.080044
2019/12/01 06:25:00,-0.076934
2019/12/01 06:30:00,-0.10823
2019/12/01 06:35:00,-0.13532
2019/12/01 06:40:00,-0.15937
2019/12/01 06:45:00,-0.19384
2019/12/01 06:50:00,-0.20002
2019/12/01 06:55:00,-0.14952
2019/12/01 07:00:00,-0.060585
2019/12/01 07:05:00,0.073227
2019/12/01 07:10:00,0.2739
2019/12/01 07:15:00,0.50355
2019/12/01 07:20:00,0.73965
2019/12/01 07:25:00,0.96836
2019/12/01 07:30:00,1.1995
2019/12/01 07:35:00,1.4429
2019/12/01 07:40:00,1.6717
2019/12/01 07:45:00,1.8628
2019/12/01 07:50:00,1.9985
2019/12/01 07:55:00,2.1334
2019/12/01 08:00:00,2.2415
2019/12/01 08:05:00,2.2796
2019/12/01 08:10:00,2.2513
2019/12/01 08:15:00,2.2358
2019/12/01 08:20:00,2.2648
2019/12/01 08:25:00,2.2702
2019/12/01 08:30:00,2.2797
2019/12/01 08:35:00,2.2941
2019/12/01 08:40:00,2.2792
2019/12/01 08:45:00,2.2105
2019/12/01 08:50:00,2.1056
2019/12/01 08:55:00,1.9831
2019/12/01 09:00:00,1.8716
2019/12/01 09:05:00,1.7698
2019/12/01 09:10:00,1.692
2019/12/01 09:15:00,1.6387
2019/12/01 09:20:00,1.5964
2019/12/01 09:25:00,1.5557
2019/12/01 09:30:00,1.5082
2019/12/01 09:35:00,1.4479
2019/12/01 09:40:00,1.3762
2019/12/01 09:45:00,1.297
2019/12/01 09:50:00,1.2183
2019/12/01 09:55:00,1.1512
2019/12/01 10:00:00,1.1057
2019/12/01 10:05:00,1.0839
2019/12/01 10:10:00,1.0785
2019/12/01 10:15:00,1.0778
2019/12/01 10:20:00,1.0699
2019/12/01 10:25:00,1.0433
2019/12/01 10:30:00,0.99673
2019/12/01 10:35:00,0.9313
2019/12/01 10:40:00,0.85924
2019/12/01 10:45:00,0.79985
2019/12/01 10:50:00,0.76672
2019/12/01 10:55:00,0.76194
2019/12/01 11:00:00,0.77832
2019/12/01 11:05:00,0.81679
2019/12/01 11:10:00,0.87939
2019/12/01 11:15:00,0.96088
2019/12/01 11:20:00,1.0534
2019/12/01 11:25:00,1.1558
2019/12/01 11:30:00,1.251
2019/12/01 11:35:00,1.3271
2019/12/01 11:40:00,1.3817
2019/12/01 11:45:00,1.4123
2019/12/01 11:50:00,1.4201
2019/12/01 11:55:00,1.4029
2019/12/01 12:00:00,1.3514
2019/12/01 12:05:00,1.2739
2019/12/01 12:10:00,1.189
2019/12/01 12:15:00,1.1034
2019/12/01 12:20:00,1.0048
2019/12/01 12:25:00,0.88373
2019/12/01 12:30:00,0.73308
2019/12/01 12:35:00,0.55763
2019/12/01 12:40:00,0.36865
2019/12/01 12:45:00,0.17656
2019/12/01 12:50:00,-0.0098381
2019/12/01 12:55:00,-0.18695
2019/12/01 13:00:00,-0.35745
2019/12/01 13:05:00,-0.51143
2019/12/01 13:10:00,-0.64061
2019/12/01 13:15:00,-0.74421
2019/12/01 13:20:00,-0.83014
2019/12/01 13:25:00,-0.90923
2019/12/01 13:30:00,-0.98424
2019/12/01 13:35:00,-1.0478
2019/12/01 13:40:00,-1.0904
2019/12/01 13:45:00,-1.109
2019/12/01 13:50:00,-1.11
2019/12/01 13:55:00,-1.1057
2019/12/01 14:00:00,-1.1082
2019/12/01 14:05:00,-1.1267
2019/12/01 14:10:00,-1.1637
2019/12/01 14:15:00,-1.2137
2019/12/01 14:20:00,-1.2647
2019/12/01 14:25:00,-1.3058
2019/12/01 14:30:00,-1.3319
2019/12/01 14:35:00,-1.3432
2019/12/01 14:40:00,-1.3416
2019/12/01 14:45:00,-1.3295
2019/12/01 14:50:00,-1.3091
2019/12/01 14:55:00,-1.2808
2019/12/01 15:00:00,-1.2434
2019/12/01 15:05:00,-1.1947
2019/12/01 15:10:00,-1.1368
2019/12/01 15:15:00,-1.0687
2019/12/01 15:20:00,-0.99823
2019/12/01 15:25:00,-0.93624
2019/12/01 15:30:00,-0.88608
2019/12/01 15:35:00,-0.83846
2019/12/01 15:40:00,-0.78756
2019/12/01 15:45:00,-0.7388
2019/12/01 15:50:00,-0.69678
2019/12/01 15:55:00,-0.66012
2019/12/01 16:00:00,-0.62858
2019/12/01 16:05:00,-0.6089
2019/12/01 16:10:00,-0.61035
2019/12/01 16:15:00,-0.63533
2019/12/01 16:20:00,-0.67929
2019/12/01 16:25:00,-0.75335
2019/12/01 16:30:00,-0.86168
2019/12/01 16:35:00,-0.98483
2019/12/01 16:40:00,-1.1081
2019/12/01 16:45:00,-1.2252
2019/12/01 16:50:00,-1.3333
2019/12/01 16:55:00,-1.4251
2019/12/01 17:00:00,-1.4979
2019/12/01 17:05:00,-1.553
2019/12/01 17:10:00,-1.588
2019/12/01 17:15:00,-1.6006
2019/12/01 17:20:00,-1.5923
2019/12/01 17:25:00,-1.5655
2019/12/01 17:30:00,-1.5182
2019/12/01 17:35:00,-1.4478
2019/12/01 17:40:00,-1.354
2019/12/01 17:45:00,-1.2416
2019/12/01 17:50:00,-1.1242
2019/12/01 17:55:00,-1.0038
2019/12/01 18:00:00,-0.87217
2019/12/01 18:05:00,-0.73716
2019/12/01 18:10:00,-0.61956
2019/12/01 18:15:00,-0.51364
2019/12/01 18:20:00,-0.41216
2019/12/01 18:25:00,-0.32365
2019/12/01 18:30:00,-0.24115
2019/12/01 18:35:00,-0.1596
2019/12/01 18:40:00,-0.080561
2019/12/01 18:45:00,-0.0072784
2019/12/01 18:50:00,0.052544
2019/12/01 18:55:00,0.11227
2019/12/01 19:00:00,0.18005
2019/12/01 19:05:00,0.25227
2019/12/01 19:10:00,0.31104
2019/12/01 19:15:00,0.36899
2019/12/01 19:20:00,0.43783
2019/12/01 19:25:00,0.51412
2019/12/01 19:30:00,0.5898
2019/12/01 19:35:00,0.66187
2019/12/01 19:40:00,0.73753
2019/12/01 19:45:00,0.8021
2019/12/01 19:50:00,0.85889
2019/12/01 19:55:00,0.91226
2019/12/01 20:00:00,0.9507
2019/12/01 20:05:00,0.96556
2019/12/01 20:10:00,0.95288
2019/12/01 20:15:00,0.91046
2019/12/01 20:20:00,0.84457
2019/12/01 20:25:00,0.76702
2019/12/01 20:30:00,0.68795
2019/12/01 20:35:00,0.60627
2019/12/01 20:40:00,0.52379
2019/12/01 20:45:00,0.4516
2019/12/01 20:50:00,0.39231
2019/12/01 20:55:00,0.34088
2019/12/01 21:00:00,0.29595
2019/12/01 21:05:00,0.26372
2019/12/01 21:10:00,0.25122
2019/12/01 21:15:00,0.25604
2019/12/01 21:20:00,0.27269
2019/12/01 21:25:00,0.30598
2019/12/01 21:30:00,0.36017
2019/12/01 21:35:00,0.43034
2019/12/01 21:40:00,0.51026
2019/12/01 21:45:00,0.59624
2019/12/01 21:50:00,0.68563
2019/12/01 21:55:00,0.77163
2019/12/01 22:00:00,0.85173
2019/12/01 22:05:00,0.92799
2019/12/01 22:10:00,1.0006
2019/12/01 22:15:00,1.0628
2019/12/01 22:20:00,1.1067
2019/12/01 22:25:00,1.1357
2019/12/01 22:30:00,1.154
2019/12/01 22:35:00,1.1556
2019/12/01 22:40:00,1.1427
2019/12/01 22:45:00,1.1174
2019/12/01 22:50:00,1.0725
2019/12/01 22:55:00,1.0174
2019/12/01 23:00:00,0.96722
2019/12/01 23:05:00,0.91802
2019/12/01 23:10:00,0.86935
2019/12/01 23:15:00,0.82904
2019/12/01 23:20:00,0.79394
2019/12/01 23:25:00,0.7609
2019/12/01 23:30:00,0.73113
2019/12/01 23:35:00,0.7043
2019/12/01 23:40:00,0.67773
2019/12/01 23:45:00,0.64505
2019/12/01 23:50:00,0.59932
2019/12/01 23:55:00,0.53975
2019/12/02 00:00:00,0.47171
2019/12/02 00:05:00,0.39754
2019/12/02 00:10:00,0.3151
2019/12/02 00:15:00,0.22167
2019/12/02 00:20:00,0.11765
2019/12/02 00:25:00,0.0055355
2019/12/02 00:30:00,-0.11358
2019/12/02 00:35:00,-0.23598
2019/12/02 00:40:00,-0.35745
2019/12/02 00:45:00,-0.47354
2019/12/02 00:50:00,-0.58096
2019/12/02 00:55:00,-0.67975
2019/12/02 01:00:00,-0.76961
2019/12/02 01:05:00,-0.84836
2019/12/02 01:10:00,-0.91074
2019/12/02 01:15:00,-0.94979
2019/12/02 01:20:00,-0.96112
2019/12/02 01:25:00,-0.94622
2019/12/02 01:30:00,-0.91271
2019/12/02 01:35:00,-0.86932
2019/12/02 01:40:00,-0.82162
2019/12/02 01:45:00,-0.76297
2019/12/02 01:50:00,-0.69217
2019/12/02 01:55:00,-0.62586
2019/12/02 02:00:00,-0.57065
2019/12/02 02:05:00,-0.52403
2019/12/02 02:10:00,-0.48305
2019/12/02 02:15:00,-0.45511
2019/12/02 02:20:00,-0.44283
2019/12/02 02:25:00,-0.44335
2019/12/02 02:30:00,-0.45542
2019/12/02 02:35:00,-0.47672
2019/12/02 02:40:00,-0.51301
2019/12/02 02:45:00,-0.55994
2019/12/02 02:50:00,-0.61134
2019/12/02 02:55:00,-0.66778
2019/12/02 03:00:00,-0.73003
2019/12/02 03:05:00,-0.79567
2019/12/02 03:10:00,-0.85936
2019/12/02 03:15:00,-0.91747
2019/12/02 03:20:00,-0.96788
2019/12/02 03:25:00,-1.0092
2019/12/02 03:30:00,-1.042
2019/12/02 03:35:00,-1.0675
2019/12/02 03:40:00,-1.0862
2019/12/02 03:45:00,-1.0987
2019/12/02 03:50:00,-1.1053
2019/12/02 03:55:00,-1.1072
2019/12/02 04:00:00,-1.1065
2019/12/02 04:05:00,-1.1067
2019/12/02 04:10:00,-1.1112
2019/12/02 04:15:00,-1.1207
2019/12/02 04:20:00,-1.1348
2019/12/02 04:25:00,-1.1548
2019/12/02 04:30:00,-1.18
2019/12/02 04:35:00,-1.2073
2019/12/02 04:40:00,-1.2323
2019/12/02 04:45:00,-1.2505
2019/12/02 04:50:00,-1.2592
2019/12/02 04:55:00,-1.2568
2019/12/02 05:00:00,-1.2425
2019/12/02 05:05:00,-1.2149
2019/12/02 05:10:00,-1.1729
2019/12/02 05:15:00,-1.1178
2019/12/02 05:20:00,-1.0424
2019/12/02 05:25:00,-0.94764
2019/12/02 05:30:00,-0.83896
2019/12/02 05:35:00,-0.72083
2019/12/02 05:40:00,-0.59701
2019/12/02 05:45:00,-0.4683
2019/12/02 05:50:00,-0.33674
2019/12/02 05:55:00,-0.20501
2019/12/02 06:00:00,-0.075169
2019/12/02 06:05:00,0.03729
2019/12/02 06:10:00,0.14832
2019/12/02 06:15:00,0.24948
2019/12/02 06:20:00,0.3324
2019/12/02 06:25:00,0.41117
2019/12/02 06:30:00,0.4741
2019/12/02 06:35:00,0.50253
2019/12/02 06:40:00,0.50741
2019/12/02 06:45:00,0.49186
2019/12/02 06:50:00,0.45984
2019/12/02 06:55:00,0.4212
2019/12/02 07:00:00,0.37846
2019/12/02 07:05:00,0.34291
2019/12/02 07:10:00,0.32249
2019/12/02 07:15:00,0.31122
2019/12/02 07:20:00,0.30946
2019/12/02 07:25:00,0.32379
2019/12/02 07:30:00,0.35058
2019/12/02 07:35:00,0.38749
2019/12/02 07:40:00,0.43179
2019/12/02 07:45:00,0.47686
2019/12/02 07:50:00,0.52267
2019/12/02 07:55:00,0.57239
2019/12/02 08:00:00,0.62259
2019/12/02 08:05:00,0.66965
2019/12/02 08:10:00,0.71195
2019/12/02 08:15:00,0.74949
2019/12/02 08:20:00,0.7844
2019/12/02 08:25:00,0.81527
2019/12/02 08:30:00,0.84092
2019/12/02 08:35:00,0.8621
2019/12/02 08:40:00,0.88094
2019/12/02 08:45:00,0.89805
2019/12/02 08:50:00,0.91557
2019/12/02 08:55:00,0.93838
2019/12/02 09:00:00,0.96692
2019/12/02 09:05:00,1.0016
2019/12/02 09:10:00,1.0424
2019/12/02 09:15:00,1.0886
2019/12/02 09:20:00,1.1407
2019/12/02 09:25:00,1.1993
2019/12/02 09:30:00,1.265
2019/12/02 09:35:00,1.3386
2019/12/02 09:40:00,1.4182
2019/12/02 09:45:00,1.4988
2019/12/02 09:50:00,1.5778
2019/12/02 09:55:00,1.6546
2019/12/02 10:00:00,1.7243
2019/12/02 10:05:00,1.7775
2019/12/02 10:10:00,1.8086
2019/12/02 10:15:00,1.8171
2019/12/02 10:20:00,1.8064
2019/12/02 10:25:00,1.775
2019/12/02 10:30:00,1.7217
2019/12/02 10:35:00,1.6536
2019/12/02 10:40:00,1.5768
2019/12/02 10:45:00,1.4941
2019/12/02 10:50:00,1.4046
2019/12/02 10:55:00,1.3096
2019/12/02 11:00:00,1.214
2019/12/02 11:05:00,1.1218
2019/12/02 11:10:00,1.035
2019/12/02 11:15:00,0.95486
2019/12/02 11:20:00,0.88171
2019/12/02 11:25:00,0.81523
2019/12/02 11:30:00,0.75657
2019/12/02 11:35:00,0.70757
2019/12/02 11:40:00,0.66908
2019/12/02 11:45:00,0.64027
2019/12/02 11:50:00,0.61897
2019/12/02 11:55:00,0.60372
2019/12/02 12:00:00,0.5936
2019/12/02 12:05:00,0.58595
2019/12/02 12:10:00,0.57719
2019/12/02 12:15:00,0.56368
2019/12/02 12:20:00,0.54355
2019/12/02 12:25:00,0.51575
2019/12/02 12:30:00,0.48076
2019/12/02 12:35:00,0.43919
2019/12/02 12:40:00,0.39126
2019/12/02 12:45:00,0.33813
2019/12/02 12:50:00,0.28205
2019/12/02 12:55:00,0.22597
2019/12/02 13:00:00,0.17282
2019/12/02 13:05:00,0.12511
2019/12/02 13:10:00,0.084688
2019/12/02 13:15:00,0.053241
2019/12/02 13:20:00,0.031433
2019/12/02 13:25:00,0.018823
2019/12/02 13:30:00,0.014434
2019/12/02 13:35:00,0.016221
2019/12/02 13:40:00,0.022084
2019/12/02 13:45:00,0.028609
2019/12/02 13:50:00,0.030373
2019/12/02 13:55:00,0.023704
2019/12/02 14:00:00,0.0078933
2019/12/02 14:05:00,-0.01968
2019/12/02 14:10:00,-0.058791
2019/12/02 14:15:00,-0.10521
2019/12/02 14:20:00,-0.15785
2019/12/02 14:25:00,-0.21988
2019/12/02 14:30:00,-0.29283
2019/12/02 14:35:00,-0.37552
2019/12/02 14:40:00,-0.46692
2019/12/02 14:45:00,-0.56578
2019/12/02 14:50:00,-0.66991
2019/12/02 14:55:00,-0.77562
2019/12/02 15:00:00,-0.87956
2019/12/02 15:05:00,-0.97903
2019/12/02 15:10:00,-1.0713
2019/12/02 15:15:00,-1.1534
2019/12/02 15:20:00,-1.2224
2019/12/02 15:25:00,-1.2761
2019/12/02 15:30:00,-1.3137
2019/12/02 15:35:00,-1.336
2019/12/02 15:40:00,-1.3438
2019/12/02 15:45:00,-1.3373
2019/12/02 15:50:00,-1.3177
2019/12/02 15:55:00,-1.2881
2019/12/02 16:00:00,-1.2526
2019/12/02 16:05:00,-1.2154
2019/12/02 16:10:00,-1.1795
2019/12/02 16:15:00,-1.1465
2019/12/02 16:20:00,-1.1172
2019/12/02 16:25:00,-1.0865
2019/12/02 16:30:00,-1.0571
2019/12/02 16:35:00,-1.0335
2019/12/02 16:40:00,-1.0155
2019/12/02 16:45:00,-0.99951
2019/12/02 16:50:00,-0.98533
2019/12/02 16:55:00,-0.97455
2019/12/02 17:00:00,-0.96691
2019/12/02 17:05:00,-0.95857
2019/12/02 17:10:00,-0.94744
2019/12/02 17:15:00,-0.93337
2019/12/02 17:20:00,-0.91495
2019/12/02 17:25:00,-0.89142
2019/12/02 17:30:00,-0.8632
2019/12/02 17:35:00,-0.82943
2019/12/02 17:40:00,-0.78861
2019/12/02 17:45:00,-0.74301
2019/12/02 17:50:00,-0.69746
2019/12/02 17:55:00,-0.65269
2019/12/02 18:00:00,-0.60734
2019/12/02 18:05:00,-0.5641
2019/12/02 18:10:00,-0.5268
2019/12/02 18:15:00,-0.49747
2019/12/02 18:20:00,-0.47577
2019/12/02 18:25:00,-0.46155
2019/12/02 18:30:00,-0.45703
2019/12/02 18:35:00,-0.46257
2019/12/02 18:40:00,-0.47963
2019/12/02 18:45:00,-0.50947
2019/12/02 18:50:00,-0.54547
2019/12/02 18:55:00,-0.57949
2019/12/02 19:00:00,-0.60555
2019/12/02 19:05:00,-0.6202
2019/12/02 19:10:00,-0.62305
2019/12/02 19:15:00,-0.61564
2019/12/02 19:20:00,-0.59827
2019/12/02 19:25:00,-0.56628
2019/12/02 19:30:00,-0.51857
2019/12/02 19:35:00,-0.46167
2019/12/02 19:40:00,-0.39628
2019/12/02 19:45:00,-0.32064
2019/12/02 19:50:00,-0.23581
2019/12/02 19:55:00,-0.14652
2019/12/02 20:00:00,-0.055033
2019/12/02 20:05:00,0.038121
2019/12/02 20:10:00,0.12934
2019/12/02 20:15:00,0.22118
2019/12/02 20:20:00,0.31469
2019/12/02 20:25:00,0.39634
2019/12/02 20:30:00,0.46071
2019/12/02 20:35:00,0.52113
2019/12/02 20:40:00,0.57357
2019/12/02 20:45:00,0.60598
2019/12/02 20:50:00,0.62786
2019/12/02 20:55:00,0.64664
2019/12/02 21:00:00,0.65542
2019/12/02 21:05:00,0.65725
2019/12/02 21:10:00,0.66429
2019/12/02 21:15:00,0.67181
2019/12/02 21:20:00,0.67752
2019/12/02 21:25:00,0.68919
2019/12/02 21:30:00,0.7058
2019/12/02 21:35:00,0.72253
2019/12/02 21:40:00,0.74404
2019/12/02 21:45:00,0.76934
2019/12/02 21:50:00,0.79267
2019/12/02 21:55:00,0.81553
2019/12/02 22:00:00,0.83909
2019/12/02 22:05:00,0.85945
2019/12/02 22:10:00,0.87119
2019/12/02 22:15:00,0.87164
2019/12/02 22:20:00,0.86019
2019/12/02 22:25:00,0.83932
2019/12/02 22:30:00,0.81169
2019/12/02 22:35:00,0.77807
2019/12/02 22:40:00,0.73843
2019/12/02 22:45:00,0.69387
2019/12/02 22:50:00,0.64788
2019/12/02 22:55:00,0.60198
2019/12/02 23:00:00,0.55686
2019/12/02 23:05:00,0.51441
2019/12/02 23:10:00,0.47687
2019/12/02 23:15:00,0.4464
2019/12/02 23:20:00,0.42423
2019/12/02 23:25:00,0.41
2019/12/02 23:30:00,0.40417
2019/12/02 23:35:00,0.40706
2019/12/02 23:40:00,0.42021
2019/12/02 23:45:00,0.44526
2019/12/02 23:50:00,0.47983
2019/12/02 23:55:00,0.51937
2019/12/03 00:00:00,0.55948
2019/12/03 00:05:00,0.5967
2019/12/03 00:10:00,0.62864
2019/12/03 00:15:00,0.65268
2019/12/03 00:20:00,0.66578
2019/12/03 00:25:00,0.66573
2019/12/03 00:30:00,0.65386
2019/12/03 00:35:00,0.63253
2019/12/03 00:40:00,0.6014
2019/12/03 00:45:00,0.56013
2019/12/03 00:50:00,0.50917
2019/12/03 00:55:00,0.45002
2019/12/03 01:00:00,0.38629
2019/12/03 01:05:00,0.32071
2019/12/03 01:10:00,0.25494
2019/12/03 01:15:00,0.19034
2019/12/03 01:20:00,0.12781
2019/12/03 01:25:00,0.068459
2019/12/03 01:30:00,0.014438
2019/12/03 01:35:00,-0.033934
2019/12/03 01:40:00,-0.077555
2019/12/03 01:45:00,-0.1175
2019/12/03 01:50:00,-0.154
2019/12/03 01:55:00,-0.18739
2019/12/03 02:00:00,-0.21844
2019/12/03 02:05:00,-0.24872
2019/12/03 02:10:00,-0.2804
2019/12/03 02:15:00,-0.31482
2019/12/03 02:20:00,-0.35179
2019/12/03 02:25:00,-0.39086
2019/12/03 02:30:00,-0.4324
2019/12/03 02:35:00,-0.47748
2019/12/03 02:40:00,-0.52654
2019/12/03 02:45:00,-0.57877
2019/12/03 02:50:00,-0.63265
2019/12/03 02:55:00,-0.68683
2019/12/03 03:00:00,-0.74006
2019/12/03 03:05:00,-0.79018
2019/12/03 03:10:00,-0.83377
2019/12/03 03:15:00,-0.8673
2019/12/03 03:20:00,-0.88901
2019/12/03 03:25:00,-0.89933
2019/12/03 03:30:00,-0.89945
2019/12/03 03:35:00,-0.89028
2019/12/03 03:40:00,-0.87278
2019/12/03 03:45:00,-0.8487
2019/12/03 03:50:00,-0.81494
2019/12/03 03:55:00,-0.77283
2019/12/03 04:00:00,-0.73027
2019/12/03 04:05:00,-0.68996
2019/12/03 04:10:00,-0.65109
2019/12/03 04:15:00,-0.61442
2019/12/03 04:20:00,-0.58453
2019/12/03 04:25:00,-0.56145
2019/12/03 04:30:00,-0.54339
2019/12/03 04:35:00,-0.53272
2019/12/03 04:40:00,-0.53167
2019/12/03 04:45:00,-0.53994
2019/12/03 04:50:00,-0.55701
2019/12/03 04:55:00,-0.58372
2019/12/03 05:00:00,-0.61613
2019/12/03 05:05:00,-0.65021
2019/12/03 05:10:00,-0.68447
2019/12/03 05:15:00,-0.71694
2019/12/03 05:20:00,-0.74543
2019/12/03 05:25:00,-0.76889
2019/12/03 05:30:00,-0.78683
2019/12/03 05:35:00,-0.79667
2019/12/03 05:40:00,-0.79579
2019/12/03 05:45:00,-0.7849
2019/12/03 05:50:00,-0.76665
2019/12/03 05:55:00,-0.73876
2019/12/03 06:00:00,-0.70249
2019/12/03 06:05:00,-0.66397
2019/12/03 06:10:00,-0.62499
2019/12/03 06:15:00,-0.58364
2019/12/03 06:20:00,-0.54039
2019/12/03 06:25:00,-0.50011
2019/12/03 06:30:00,-0.46364
2019/12/03 06:35:00,-0.431
2019/12/03 06:40:00,-0.40405
2019/12/03 06:45:00,-0.38073
2019/12/03 06:50:00,-0.35791
2019/12/03 06:55:00,-0.33469
2019/12/03 07:00:00,-0.30859
2019/12/03 07:05:00,-0.27895
2019/12/03 07:10:00,-0.24533
2019/12/03 07:15:00,-0.20761
2019/12/03 07:20:00,-0.16572
2019/12/03 07:25:00,-0.11971
2019/12/03 07:30:00,-0.069664
2019/12/03 07:35:00,-0.012134
2019/12/03 07:40:00,0.052355
2019/12/03 07:45:00,0.12201
2019/12/03 07:50:00,0.19766
2019/12/03 07:55:00,0.27779
2019/12/03 08:00:00,0.35676
2019/12/03 08:05:00,0.43395
2019/12/03 08:10:00,0.51162
2019/12/03 08:15:00,0.58475
2019/12/03 08:20:00,0.64846
2019/12/03 08:25:00,0.70149
2019/12/03 08:30:00,0.74337
2019/12/03 08:35:00,0.77329
2019/12/03 08:40:00,0.79446
2019/12/03 08:45:00,0.80659
2019/12/03 08:50:00,0.80757
2019/12/03 08:55:00,0.80035
2019/12/03 09:00:00,0.78725
2019/12/03 09:05:00,0.76421
2019/12/03 09:10:00,0.74218
2019/12/03 09:15:00,0.72608
2019/12/03 09:20:00,0.7114
2019/12/03 09:25:00,0.70206
2019/12/03 09:30:00,0.7017
2019/12/03 09:35:00,0.7087
2019/12/03 09:40:00,0.72301
2019/12/03 09:45:00,0.74423
2019/12/03 09:50:00,0.76744
2019/12/03 09:55:00,0.79324
2019/12/03 10:00:00,0.82322
2019/12/03 10:05:00,0.85556
2019/12/03 10:10:00,0.88826
2019/12/03 10:15:00,0.92167
2019/12/03 10:20:00,0.95512
2019/12/03 10:25:00,0.98716
2019/12/03 10:30:00,1.0168
2019/12/03 10:35:00,1.0421
2019/12/03 10:40:00,1.0611
2019/12/03 10:45:00,1.0721
2019/12/03 10:50:00,1.0753
2019/12/03 10:55:00,1.0723
2019/12/03 11:00:00,1.0651
2019/12/03 11:05:00,1.0542
2019/12/03 11:10:00,1.0399
2019/12/03 11:15:00,1.0273
2019/12/03 11:20:00,1.0196
2019/12/03 11:25:00,1.0158
2019/12/03 11:30:00,1.0144
2019/12/03 11:35:00,1.0155
2019/12/03 11:40:00,1.019
2019/12/03 11:45:00,1.0259
2019/12/03 11:50:00,1.0354
2019/12/03 11:55:00,1.0462
2019/12/03 12:00:00,1.0567
2019/12/03 12:05:00,1.0645
2019/12/03 12:10:00,1.0669
2019/12/03 12:15:00,1.0627
2019/12/03 12:20:00,1.0507
2019/12/03 12:25:00,1.0289
2019/12/03 12:30:00,0.9958
2019/12/03 12:35:00,0.95188
2019/12/03 12:40:00,0.90005
2019/12/03 12:45:00,0.84223
2019/12/03 12:50:00,0.77839
2019/12/03 12:55:00,0.70937
2019/12/03 13:00:00,0.63699
2019/12/03 13:05:00,0.56317
2019/12/03 13:10:00,0.48984
2019/12/03 13:15:00,0.41836
2019/12/03 13:20:00,0.34961
2019/12/03 13:25:00,0.2845
2019/12/03 13:30:00,0.22404
2019/12/03 13:35:00,0.1693
2019/12/03 13:40:00,0.12148
2019/12/03 13:45:00,0.081793
2019/12/03 13:50:00,0.050717
2019/12/03 13:55:00,0.027526
2019/12/03 14:00:00,0.010807
2019/12/03 14:05:00,-0.00067357
2019/12/03 14:10:00,-0.0084432
2019/12/03 14:15:00,-0.014503
2019/12/03 14:20:00,-0.020555
2019/12/03 14:25:00,-0.02867
2019/12/03 14:30:00,-0.041243
2019/12/03 14:35:00,-0.060019
2019/12/03 14:40:00,-0.084925
